Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,40.0,53.0,29.0,45.0
ZVRA,24.0,29.0,18.0,11.0
ZVIA,4.0,6.0,2.0,2.0
ZURA,11.0,16.0,2.0,3.0
ZUMZ,18.0,18.0,18.0,20.0
ZTS,196.0,244.0,155.0,143.0
ZTO,22.0,24.0,21.0,19.0
ZNTL,5.0,10.0,2.0,1.0
ZM,91.0,115.0,69.0,79.0
ZLAB,56.0,75.0,36.0,28.0
ZK,34.0,38.0,31.0,29.0
ZION,61.0,71.0,52.0,46.0
ZIMV,17.0,23.0,10.0,18.0
ZH,4.0,4.0,4.0,4.0
ZGN,10.0,12.0,7.0,10.0
ZG,86.0,105.0,66.0,70.0
ZEUS,38.0,38.0,38.0,27.0
ZETA,29.0,45.0,18.0,18.0
ZEPP,60.0,60.0,60.0,54.0
ZD,38.0,45.0,33.0,36.0
ZBRA,369.0,425.0,300.0,293.0
ZBIO,38.0,45.0,30.0,24.0
ZBH,111.0,135.0,95.0,99.0
Z,90.0,105.0,75.0,74.0
YUMC,60.0,60.0,60.0,43.0
YUM,161.0,200.0,140.0,143.0
YTRA,3.0,3.0,3.0,1.0
YPF,46.0,59.0,33.0,26.0
YOU,34.0,45.0,25.0,30.0
YEXT,9.0,10.0,8.0,8.0
YETI,38.0,55.0,29.0,33.0
YELP,35.0,45.0,30.0,32.0
XYZ,80.0,100.0,50.0,74.0
XRX,6.0,8.0,4.0,3.0
XRAY,18.0,24.0,13.0,12.0
XPOF,12.0,17.0,9.0,7.0
XPO,143.0,167.0,83.0,131.0
XOMA,69.0,104.0,35.0,36.0
XOM,126.0,145.0,105.0,110.0
XNCR,24.0,40.0,6.0,14.0
XMTR,41.0,50.0,30.0,47.0
XIFR,16.0,30.0,11.0,10.0
XHR,13.0,16.0,9.0,12.0
XGN,12.0,15.0,10.0,11.0
XERS,7.0,10.0,4.0,9.0
XENE,53.0,67.0,43.0,42.0
XEL,84.0,93.0,78.0,81.0
WYNN,129.0,150.0,100.0,115.0
WYFI,34.0,51.0,25.0,31.0
WY,32.0,38.0,27.0,23.0
WWW,28.0,36.0,20.0,26.0
WWR,2.0,2.0,2.0,2.0
WWD,268.0,300.0,193.0,246.0
WVE,20.0,36.0,10.0,7.0
WULF,12.0,20.0,4.0,13.0
WU,8.0,10.0,7.0,8.0
WTS,253.0,300.0,217.0,275.0
WTRG,45.0,47.0,41.0,41.0
WTFC,149.0,175.0,115.0,120.0
WTBA,20.0,20.0,20.0,19.0
WST,321.0,400.0,250.0,266.0
WSR,15.0,16.0,14.0,11.0
WSO,462.0,540.0,400.0,370.0
WSM,198.0,230.0,166.0,187.0
WSC,32.0,38.0,22.0,22.0
WS,36.0,36.0,36.0,30.0
WRN,4.0,4.0,4.0,2.0
WRLD,10.0,10.0,10.0,172.0
WRD,13.0,15.0,12.0,10.0
WRBY,24.0,31.0,18.0,21.0
WPM,116.0,160.0,75.0,113.0
WPC,67.0,72.0,64.0,68.0
WOW,5.0,6.0,5.0,5.0
WOOF,3.0,4.0,2.0,3.0
WOLF,9.0,20.0,3.0,32.0
WNS,67.0,76.0,53.0,76.0
WNC,9.0,9.0,9.0,8.0
WMT,112.0,129.0,91.0,106.0
WMS,152.0,167.0,133.0,140.0
WMG,35.0,45.0,30.0,32.0
WMB,66.0,83.0,55.0,62.0
WM,253.0,277.0,229.0,212.0
WLK,91.0,100.0,78.0,75.0
WLDN,111.0,120.0,103.0,94.0
WLAC,15.0,15.0,15.0,13.0
WKEY,10.0,11.0,10.0,8.0
WK,99.0,110.0,92.0,87.0
WIX,215.0,255.0,166.0,132.0
WING,366.0,440.0,270.0,246.0
WHF,9.0,12.0,6.0,7.0
WHD,51.0,53.0,50.0,35.0
WH,106.0,116.0,99.0,78.0
WGS,104.0,140.0,80.0,118.0
WGO,40.0,75.0,30.0,29.0
WFRD,95.0,142.0,70.0,63.0
WFG,96.0,115.0,70.0,67.0
WFC,89.0,100.0,73.0,83.0
WEST,10.0,10.0,10.0,4.0
WES,39.0,46.0,37.0,37.0
WERN,27.0,40.0,22.0,27.0
WEN,12.0,17.0,7.0,8.0
WELL,180.0,242.0,147.0,172.0
WEC,114.0,131.0,98.0,116.0
WEAV,15.0,18.0,13.0,6.0
WDH,2.0,2.0,2.0,1.0
WDFC,290.0,300.0,280.0,189.0
WDC,103.0,150.0,53.0,125.0
WDAY,287.0,345.0,235.0,227.0
WD,94.0,97.0,90.0,80.0
WCC,237.0,258.0,200.0,218.0
WBX,16.0,40.0,6.0,6.0
WBTN,17.0,25.0,11.0,17.0
WBS,68.0,78.0,58.0,54.0
WBD,17.0,24.0,9.0,18.0
WB,14.0,14.0,14.0,11.0
WAY,45.0,52.0,34.0,36.0
WAT,377.0,465.0,315.0,334.0
WALD,4.0,7.0,3.0,1.0
WAFD,32.0,33.0,31.0,27.0
WABC,52.0,54.0,50.0,45.0
WAB,224.0,240.0,201.0,193.0
W,74.0,105.0,25.0,83.0
VZLA,7.0,9.0,6.0,6.0
VZ,47.0,56.0,40.0,40.0
VYX,15.0,18.0,11.0,11.0
VYGR,12.0,30.0,5.0,5.0
VVX,62.0,80.0,50.0,57.0
VVV,42.0,50.0,38.0,34.0
VTYX,7.0,9.0,6.0,4.0
VTS,24.0,33.0,19.0,22.0
VTRS,11.0,15.0,9.0,10.0
VTR,75.0,80.0,65.0,69.0
VTMX,31.0,38.0,21.0,26.0
VTEX,7.0,10.0,5.0,4.0
VSTS,9.0,13.0,5.0,4.0
VSTM,13.0,20.0,8.0,9.0
VST,229.0,295.0,152.0,210.0
VSH,19.0,19.0,19.0,16.0
VSEC,161.0,199.0,110.0,156.0
VSCO,26.0,45.0,17.0,30.0
VSAT,23.0,52.0,12.0,36.0
VRTX,494.0,575.0,405.0,408.0
VRTS,190.0,234.0,158.0,183.0
VRT,157.0,216.0,75.0,177.0
VRSK,299.0,335.0,220.0,229.0
VRRM,27.0,30.0,23.0,24.0
VRNT,26.0,34.0,20.0,20.0
VREX,19.0,23.0,16.0,11.0
VRE,19.0,23.0,16.0,14.0
VRDN,34.0,44.0,26.0,23.0
VPG,28.0,28.0,28.0,36.0
VOYA,85.0,91.0,71.0,71.0
VOR,77.0,160.0,8.0,29.0
VNT,47.0,50.0,45.0,41.0
VNOM,55.0,72.0,45.0,36.0
VNO,39.0,48.0,28.0,39.0
VNET,11.0,20.0,5.0,9.0
VNDA,16.0,20.0,13.0,5.0
VMI,420.0,480.0,382.0,406.0
VMEO,7.0,7.0,5.0,7.0
VMC,308.0,330.0,279.0,296.0
VLY,12.0,14.0,10.0,9.0
VLTO,113.0,125.0,100.0,101.0
VLRS,8.0,12.0,4.0,7.0
VLO,169.0,200.0,136.0,156.0
VLN,4.0,4.0,4.0,1.0
VKTX,86.0,125.0,30.0,34.0
VIV,12.0,13.0,12.0,11.0
VITL,49.0,60.0,39.0,40.0
VIST,65.0,72.0,57.0,35.0
VIRC,17.0,17.0,17.0,7.0
VIR,17.0,31.0,12.0,5.0
VIPS,18.0,19.0,17.0,18.0
VINP,13.0,14.0,13.0,11.0
VIK,58.0,75.0,44.0,60.0
VICR,43.0,43.0,43.0,60.0
VICI,36.0,38.0,33.0,30.0
VIAV,13.0,16.0,11.0,13.0
VG,16.0,20.0,11.0,9.0
VFS,5.0,6.0,5.0,3.0
VFC,16.0,27.0,10.0,14.0
VERX,42.0,55.0,30.0,24.0
VERI,5.0,6.0,2.0,6.0
VERA,61.0,100.0,26.0,30.0
VEON,60.0,60.0,60.0,54.0
VENU,15.0,15.0,15.0,13.0
VEL,22.0,23.0,21.0,18.0
VEEV,307.0,380.0,200.0,292.0
VECO,27.0,35.0,20.0,29.0
VCYT,40.0,50.0,28.0,35.0
VCTR,74.0,84.0,62.0,66.0
VC,131.0,151.0,95.0,115.0
VBNK,11.0,13.0,10.0,12.0
VALN,15.0,18.0,13.0,10.0
VALE,11.0,14.0,11.0,11.0
VAL,48.0,55.0,39.0,48.0
VAC,90.0,127.0,57.0,67.0
V,389.0,425.0,322.0,335.0
UWMC,6.0,10.0,4.0,5.0
UVSP,29.0,31.0,27.0,28.0
UUUU,9.0,16.0,5.0,21.0
UTZ,17.0,20.0,13.0,12.0
UTL,55.0,55.0,55.0,48.0
UTI,35.0,40.0,31.0,30.0
UTHR,457.0,580.0,302.0,432.0
USPH,110.0,115.0,103.0,89.0
USNA,36.0,36.0,36.0,21.0
USGO,26.0,26.0,26.0,13.0
USCB,22.0,23.0,21.0,16.0
USB,53.0,66.0,43.0,45.0
USAU,17.0,22.0,10.0,17.0
USAC,25.0,27.0,23.0,22.0
UROY,4.0,4.0,4.0,4.0
URI,956.0,1.0,620.0,1.0
URGN,32.0,47.0,16.0,16.0
URG,2.0,3.0,1.0,1.0
URBN,81.0,93.0,70.0,66.0
UPXI,15.0,16.0,15.0,5.0
UPWK,19.0,27.0,15.0,16.0
UPS,109.0,150.0,75.0,85.0
UPBD,37.0,40.0,35.0,21.0
UPB,53.0,75.0,38.0,22.0
UNTY,62.0,63.0,61.0,47.0
UNP,261.0,295.0,215.0,224.0
UNM,93.0,108.0,75.0,73.0
UNIT,6.0,8.0,5.0,5.0
UNH,384.0,675.0,198.0,355.0
UNFI,36.0,48.0,24.0,41.0
UMH,18.0,20.0,15.0,14.0
UMC,7.0,7.0,7.0,7.0
UMBF,138.0,155.0,105.0,107.0
UMAC,19.0,20.0,18.0,12.0
ULTA,550.0,680.0,330.0,537.0
ULCC,6.0,10.0,4.0,4.0
ULBI,14.0,14.0,14.0,6.0
UL,73.0,73.0,73.0,62.0
UIS,6.0,9.0,4.0,3.0
UI,539.0,720.0,299.0,755.0
UHS,218.0,251.0,185.0,204.0
UGI,33.0,39.0,28.0,32.0
UFPT,289.0,289.0,289.0,193.0
UFPI,124.0,155.0,95.0,90.0
UFCS,30.0,33.0,28.0,30.0
UEC,13.0,19.0,10.0,16.0
UE,22.0,23.0,21.0,19.0
UDR,43.0,48.0,40.0,35.0
UDMY,9.0,12.0,7.0,6.0
UCTT,30.0,32.0,30.0,29.0
UCB,34.0,36.0,30.0,29.0
UBSI,40.0,43.0,38.0,34.0
UBER,105.0,140.0,78.0,92.0
UAMY,4.0,8.0,1.0,12.0
UAL,120.0,149.0,85.0,98.0
UAA,6.0,11.0,4.0,4.0
U,33.0,50.0,15.0,34.0
TZOO,21.0,26.0,17.0,10.0
TYRA,31.0,36.0,28.0,14.0
TYL,686.0,775.0,560.0,496.0
TYGO,4.0,6.0,3.0,2.0
TXT,92.0,107.0,85.0,81.0
TXRH,195.0,235.0,162.0,172.0
TXO,21.0,22.0,21.0,12.0
TXN,211.0,298.0,125.0,175.0
TXG,13.0,18.0,6.0,12.0
TWO,12.0,14.0,10.0,9.0
TWLO,130.0,170.0,75.0,106.0
TWIN,12.0,12.0,12.0,14.0
TWI,11.0,12.0,11.0,7.0
TWFG,33.0,39.0,30.0,25.0
TW,146.0,212.0,110.0,106.0
TVTX,35.0,47.0,20.0,27.0
TVGN,10.0,10.0,10.0,0.0
TV,4.0,9.0,2.0,2.0
TUYA,3.0,3.0,3.0,2.0
TU,21.0,21.0,21.0,15.0
TTWO,252.0,300.0,170.0,259.0
TTMI,54.0,65.0,48.0,58.0
TTI,7.0,9.0,5.0,7.0
TTGT,16.0,37.0,8.0,5.0
TTEK,41.0,47.0,33.0,32.0
TTEC,3.0,3.0,3.0,3.0
TTE,64.0,68.0,60.0,60.0
TTD,84.0,155.0,45.0,49.0
TTAM,17.0,19.0,14.0,14.0
TT,460.0,544.0,398.0,416.0
TSQ,17.0,21.0,13.0,6.0
TSN,60.0,75.0,55.0,52.0
TSM,363.0,400.0,330.0,299.0
TSLX,23.0,25.0,21.0,21.0
TSLA,363.0,600.0,19.0,428.0
TSHA,9.0,12.0,6.0,5.0
TSEM,67.0,74.0,60.0,74.0
TSCO,62.0,70.0,52.0,55.0
TS,41.0,47.0,34.0,34.0
TRX,1.0,1.0,1.0,0.0
TRVI,21.0,27.0,18.0,10.0
TRVG,4.0,5.0,3.0,3.0
TRV,290.0,316.0,265.0,261.0
TRUP,53.0,67.0,45.0,42.0
TRUE,3.0,4.0,2.0,2.0
TRU,108.0,130.0,83.0,78.0
TRTX,9.0,11.0,8.0,8.0
TRS,45.0,45.0,45.0,36.0
TRP,62.0,74.0,42.0,51.0
TROX,5.0,8.0,3.0,3.0
TROW,106.0,125.0,92.0,103.0
TRNS,112.0,130.0,85.0,69.0
TRNO,63.0,73.0,57.0,59.0
TRN,27.0,31.0,24.0,28.0
TRML,45.0,48.0,25.0,47.0
TRMK,41.0,43.0,36.0,36.0
TRMD,27.0,32.0,23.0,20.0
TRMB,92.0,100.0,84.0,77.0
TRIP,17.0,21.0,13.0,15.0
TRI,186.0,186.0,186.0,156.0
TRGP,207.0,244.0,182.0,146.0
TREX,71.0,90.0,54.0,50.0
TREE,65.0,70.0,58.0,58.0
TRDA,25.0,29.0,20.0,6.0
TPVG,6.0,7.0,5.0,5.0
TPR,110.0,142.0,60.0,116.0
TPH,39.0,43.0,34.0,31.0
TPG,64.0,78.0,42.0,54.0
TOWN,41.0,41.0,41.0,32.0
TOST,45.0,60.0,29.0,37.0
TOL,149.0,183.0,92.0,134.0
TOI,7.0,8.0,6.0,3.0
TNYA,6.0,9.0,5.0,1.0
TNXP,70.0,70.0,70.0,18.0
TNL,62.0,72.0,44.0,59.0
TNK,50.0,55.0,46.0,52.0
TNGX,10.0,13.0,8.0,9.0
TNET,96.0,140.0,74.0,60.0
TNDM,22.0,51.0,12.0,15.0
TNC,125.0,125.0,125.0,79.0
TMUS,266.0,305.0,200.0,226.0
TMP,70.0,70.0,70.0,62.0
TMO,589.0,686.0,470.0,536.0
TMHC,77.0,85.0,69.0,61.0
TME,24.0,29.0,13.0,22.0
TMDX,127.0,155.0,75.0,115.0
TMCI,9.0,16.0,6.0,6.0
TMC,7.0,11.0,3.0,8.0
TLX,21.0,22.0,20.0,10.0
TLSI,10.0,12.0,10.0,4.0
TLS,4.0,6.0,4.0,6.0
TLRY,2.0,3.0,1.0,1.0
