Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZYXI,14.0,17.0,11.0,7.0
ZWS,38.0,40.0,37.0,35.0
ZVRA,21.0,25.0,17.0,8.0
ZVIA,2.0,3.0,1.0,2.0
ZURA,15.0,26.0,5.0,1.0
ZUMZ,22.0,25.0,19.0,14.0
ZTS,215.0,244.0,180.0,170.0
ZTO,24.0,30.0,20.0,20.0
ZSPC,19.0,20.0,18.0,10.0
ZS,234.0,270.0,170.0,208.0
ZNTL,8.0,20.0,2.0,1.0
ZM,90.0,115.0,75.0,75.0
ZLAB,45.0,55.0,36.0,36.0
ZKH,4.0,4.0,4.0,3.0
ZK,32.0,35.0,26.0,31.0
ZION,60.0,71.0,47.0,50.0
ZIM,14.0,22.0,9.0,20.0
ZH,4.0,4.0,4.0,5.0
ZGN,8.0,10.0,7.0,7.0
ZG,83.0,100.0,47.0,73.0
ZEUS,43.0,43.0,43.0,32.0
ZETA,36.0,45.0,18.0,15.0
ZD,65.0,95.0,52.0,40.0
ZBH,124.0,150.0,107.0,107.0
YY,35.0,35.0,35.0,48.0
YUMC,48.0,60.0,37.0,49.0
YUM,150.0,176.0,135.0,162.0
YSG,3.0,3.0,3.0,4.0
YPF,39.0,59.0,22.0,33.0
YOU,34.0,45.0,26.0,25.0
YMM,14.0,18.0,7.0,13.0
YMAB,19.0,26.0,7.0,5.0
YEXT,9.0,10.0,7.0,6.0
YETI,44.0,55.0,35.0,35.0
YELP,37.0,48.0,30.0,35.0
XYZ,96.0,120.0,65.0,60.0
XYL,149.0,165.0,125.0,130.0
XRAY,23.0,32.0,19.0,16.0
XPRO,20.0,29.0,14.0,10.0
XPOF,17.0,20.0,12.0,12.0
XPEV,13.0,18.0,10.0,23.0
XOMA,72.0,104.0,40.0,21.0
XOM,129.0,147.0,105.0,109.0
XNCR,34.0,40.0,28.0,13.0
XMTR,36.0,48.0,20.0,24.0
XIFR,20.0,45.0,7.0,8.0
XHR,17.0,20.0,15.0,13.0
XENE,57.0,67.0,49.0,36.0
XEL,69.0,80.0,58.0,68.0
WYNN,119.0,138.0,103.0,88.0
WY,35.0,38.0,32.0,30.0
WWW,21.0,29.0,16.0,14.0
WWD,197.0,232.0,160.0,176.0
WVE,22.0,36.0,15.0,9.0
WULF,8.0,11.0,3.0,3.0
WU,12.0,15.0,9.0,11.0
WTW,342.0,400.0,272.0,330.0
WTTR,16.0,18.0,14.0,10.0
WTS,220.0,240.0,199.0,214.0
WTRG,43.0,46.0,41.0,39.0
WTI,7.0,7.0,7.0,1.0
WTFC,133.0,157.0,100.0,112.0
WTBA,23.0,23.0,23.0,21.0
WST,344.0,400.0,250.0,231.0
WSR,15.0,16.0,15.0,14.0
WSO,486.0,560.0,425.0,513.0
WSM,173.0,226.0,123.0,188.0
WSFS,64.0,68.0,55.0,52.0
WSC,44.0,54.0,35.0,28.0
WSBC,40.0,45.0,35.0,32.0
WS,34.0,34.0,34.0,26.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,126.0
WRBY,23.0,32.0,16.0,21.0
WRB,64.0,76.0,52.0,62.0
WPM,71.0,80.0,61.0,70.0
WPC,62.0,68.0,59.0,64.0
WOW,7.0,7.0,7.0,4.0
WOR,46.0,49.0,43.0,42.0
WOOF,4.0,6.0,1.0,2.0
WOLF,14.0,30.0,6.0,5.0
WNS,61.0,73.0,51.0,59.0
WNEB,8.0,8.0,8.0,9.0
WNC,14.0,14.0,14.0,12.0
WMT,103.0,120.0,70.0,91.0
WMS,164.0,190.0,135.0,114.0
WMG,35.0,44.0,23.0,34.0
WMB,55.0,70.0,34.0,54.0
WM,236.0,255.0,216.0,229.0
WLK,140.0,174.0,110.0,112.0
WLDN,49.0,51.0,47.0,41.0
WK,121.0,135.0,95.0,85.0
WIX,244.0,300.0,169.0,186.0
WING,357.0,461.0,280.0,227.0
WHR,106.0,138.0,74.0,94.0
WHF,10.0,12.0,9.0,10.0
WHD,55.0,67.0,48.0,47.0
WH,116.0,122.0,110.0,98.0
WGS,72.0,118.0,21.0,98.0
WGO,65.0,77.0,54.0,37.0
WFRD,107.0,142.0,82.0,56.0
WFG,106.0,115.0,100.0,78.0
WFC,73.0,92.0,57.0,71.0
WEST,11.0,13.0,9.0,7.0
WES,38.0,41.0,35.0,38.0
WERN,37.0,52.0,32.0,32.0
WEN,18.0,29.0,14.0,15.0
WELL,148.0,242.0,104.0,147.0
WEC,101.0,115.0,88.0,106.0
WEAV,17.0,20.0,14.0,11.0
WDFC,301.0,322.0,280.0,245.0
WDC,81.0,100.0,64.0,41.0
WDAY,302.0,360.0,190.0,252.0
WD,107.0,110.0,105.0,87.0
WCN,202.0,219.0,189.0,188.0
WCC,218.0,245.0,175.0,164.0
WBX,1.0,2.0,0.0,0.0
WBTN,17.0,27.0,10.0,9.0
WBD,11.0,18.0,7.0,11.0
WBA,11.0,22.0,7.0,11.0
WB,10.0,12.0,7.0,10.0
WAY,40.0,52.0,27.0,37.0
WAT,391.0,450.0,312.0,392.0
WASH,34.0,34.0,34.0,30.0
WALD,5.0,7.0,4.0,3.0
WAL,98.0,116.0,74.0,77.0
WAFD,33.0,38.0,31.0,28.0
WABC,57.0,57.0,57.0,50.0
WAB,206.0,226.0,147.0,179.0
W,57.0,90.0,43.0,35.0
VZLA,4.0,4.0,3.0,2.0
VZ,46.0,55.0,39.0,46.0
VYX,15.0,17.0,14.0,10.0
