Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,38.0,50.0,29.0,47.0
ZVRA,23.0,29.0,18.0,7.0
ZUMZ,18.0,18.0,18.0,21.0
ZTS,200.0,244.0,155.0,150.0
ZS,307.0,385.0,207.0,286.0
ZM,90.0,115.0,69.0,84.0
ZLAB,56.0,75.0,36.0,32.0
ZKH,4.0,4.0,4.0,2.0
ZION,60.0,71.0,52.0,58.0
ZIMV,17.0,23.0,10.0,18.0
ZIM,14.0,20.0,9.0,13.0
ZH,4.0,4.0,4.0,5.0
ZGN,8.0,10.0,7.0,8.0
ZEUS,38.0,38.0,38.0,33.0
ZETA,30.0,45.0,18.0,20.0
ZEPP,60.0,60.0,60.0,49.0
ZENA,9.0,9.0,9.0,4.0
ZD,38.0,45.0,33.0,37.0
ZBRA,357.0,425.0,300.0,316.0
ZBH,111.0,135.0,95.0,104.0
Z,88.0,100.0,75.0,89.0
YUMC,60.0,60.0,60.0,45.0
YUM,161.0,200.0,140.0,149.0
YPF,46.0,59.0,33.0,28.0
YOU,33.0,45.0,25.0,37.0
YMM,15.0,18.0,10.0,13.0
YMAB,9.0,17.0,3.0,8.0
YEXT,9.0,10.0,8.0,8.0
YETI,38.0,55.0,29.0,36.0
YELP,34.0,38.0,30.0,31.0
XYZ,80.0,100.0,50.0,74.0
XYL,152.0,175.0,130.0,141.0
XRX,6.0,8.0,4.0,3.0
XRAY,18.0,24.0,14.0,13.0
XPRO,12.0,15.0,11.0,12.0
XPO,138.0,167.0,84.0,134.0
XPEV,23.0,31.0,16.0,20.0
XOMA,69.0,104.0,35.0,37.0
XOM,124.0,145.0,105.0,112.0
XNCR,22.0,34.0,6.0,8.0
XMTR,40.0,50.0,30.0,50.0
XIFR,16.0,30.0,11.0,10.0
XHR,13.0,16.0,9.0,14.0
XGN,12.0,15.0,10.0,10.0
XERS,7.0,10.0,4.0,7.0
XENE,53.0,67.0,43.0,37.0
XEL,76.0,80.0,73.0,72.0
WYNN,124.0,147.0,100.0,123.0
WYFI,29.0,34.0,25.0,20.0
WY,32.0,38.0,29.0,25.0
WWW,27.0,36.0,20.0,30.0
WWD,253.0,299.0,160.0,239.0
WW,0.0,0.0,0.0,33.0
WVE,20.0,36.0,10.0,7.0
WULF,11.0,15.0,4.0,10.0
WU,8.0,10.0,7.0,8.0
WTW,362.0,400.0,305.0,340.0
WTTR,15.0,16.0,14.0,9.0
WTS,245.0,300.0,217.0,284.0
WTRG,44.0,47.0,41.0,38.0
WTFC,147.0,165.0,115.0,136.0
WTBA,20.0,20.0,20.0,20.0
WT,13.0,16.0,10.0,14.0
WST,320.0,400.0,245.0,263.0
WSR,15.0,16.0,14.0,13.0
WSO,484.0,540.0,450.0,396.0
WSM,199.0,230.0,166.0,203.0
WSC,36.0,40.0,32.0,23.0
WSBC,38.0,45.0,34.0,31.0
WS,34.0,34.0,34.0,33.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,169.0
WRD,12.0,12.0,12.0,9.0
WRBY,24.0,30.0,18.0,27.0
WRB,72.0,82.0,60.0,73.0
WPM,97.0,129.0,75.0,107.0
WPC,66.0,72.0,64.0,68.0
WOR,59.0,81.0,46.0,65.0
WOOF,3.0,4.0,2.0,3.0
WOLF,9.0,20.0,3.0,1.0
WMT,110.0,127.0,91.0,102.0
WMS,152.0,167.0,133.0,147.0
WMB,62.0,70.0,55.0,59.0
WM,254.0,277.0,229.0,220.0
WLK,92.0,100.0,73.0,89.0
WLDN,111.0,120.0,103.0,105.0
WKC,29.0,33.0,26.0,25.0
WK,100.0,110.0,92.0,78.0
WIX,215.0,255.0,166.0,169.0
WHR,98.0,145.0,63.0,95.0
WHF,10.0,12.0,9.0,8.0
WH,106.0,116.0,99.0,88.0
WGS,104.0,140.0,80.0,125.0
WGO,42.0,75.0,30.0,35.0
WFRD,99.0,142.0,70.0,62.0
WFG,100.0,115.0,90.0,76.0
WFC,82.0,91.0,65.0,81.0
WEX,179.0,255.0,135.0,176.0
WEST,10.0,13.0,10.0,5.0
WES,39.0,46.0,37.0,38.0
WERN,30.0,52.0,24.0,28.0
WEN,12.0,17.0,11.0,9.0
WELL,175.0,242.0,147.0,168.0
WEC,106.0,124.0,98.0,109.0
WEAV,15.0,18.0,13.0,7.0
WDC,81.0,110.0,53.0,96.0
WD,92.0,95.0,90.0,87.0
WCC,232.0,258.0,200.0,220.0
WBTN,14.0,23.0,9.0,14.0
WBS,67.0,77.0,58.0,61.0
WBD,13.0,18.0,9.0,16.0
WB,14.0,14.0,14.0,11.0
WAY,44.0,52.0,34.0,38.0
WAT,378.0,465.0,315.0,302.0
WASH,29.0,31.0,28.0,29.0
WALD,4.0,7.0,3.0,1.0
WAL,97.0,115.0,85.0,89.0
WAFD,32.0,33.0,31.0,31.0
WABC,52.0,54.0,50.0,49.0
WAB,222.0,240.0,200.0,192.0
W,69.0,96.0,25.0,90.0
VZLA,3.0,3.0,3.0,3.0
VZ,47.0,56.0,40.0,44.0
VYX,14.0,17.0,11.0,13.0
VYGR,13.0,30.0,5.0,4.0
VVX,63.0,80.0,50.0,54.0
VVV,42.0,50.0,38.0,40.0
VTYX,7.0,9.0,6.0,2.0
VTS,26.0,33.0,19.0,25.0
VTRS,10.0,13.0,9.0,10.0
VTR,74.0,78.0,65.0,69.0
VTEX,7.0,10.0,6.0,4.0
VSTS,9.0,13.0,5.0,4.0
VSTM,13.0,20.0,8.0,9.0
VST,201.0,295.0,120.0,204.0
VSH,19.0,19.0,19.0,15.0
VSEC,145.0,180.0,110.0,167.0
VSCO,25.0,45.0,17.0,27.0
VSAT,21.0,52.0,10.0,31.0
VRTX,496.0,575.0,405.0,397.0
VRTS,188.0,234.0,158.0,201.0
VRT,142.0,173.0,75.0,135.0
VRSN,277.0,305.0,250.0,289.0
VRRM,27.0,30.0,23.0,25.0
VRNT,26.0,34.0,20.0,20.0
VRNS,61.0,80.0,45.0,57.0
VRNA,109.0,170.0,57.0,106.0
VREX,19.0,23.0,16.0,11.0
VRE,19.0,23.0,16.0,16.0
VRDN,37.0,61.0,26.0,19.0
VPG,28.0,28.0,28.0,31.0
VOYG,47.0,52.0,41.0,30.0
VOYA,83.0,90.0,71.0,76.0
VOD,136.0,136.0,136.0,11.0
VNT,47.0,50.0,45.0,43.0
VNOM,55.0,72.0,46.0,38.0
VNO,37.0,44.0,28.0,42.0
VNET,9.0,20.0,5.0,9.0
VNDA,16.0,20.0,13.0,4.0
VMI,391.0,400.0,382.0,387.0
VMEO,7.0,9.0,5.0,7.0
VMC,308.0,330.0,279.0,301.0
VLY,11.0,13.0,10.0,10.0
VLTO,113.0,125.0,100.0,109.0
VLO,158.0,200.0,135.0,157.0
VLN,4.0,4.0,4.0,1.0
VKTX,87.0,138.0,30.0,25.0
VIV,12.0,13.0,12.0,12.0
VITL,49.0,60.0,39.0,48.0
VIST,65.0,72.0,57.0,37.0
VIRC,17.0,17.0,17.0,8.0
VIR,26.0,110.0,12.0,5.0
VINP,13.0,14.0,13.0,10.0
VIK,58.0,75.0,44.0,65.0
VIAV,13.0,16.0,11.0,12.0
VHI,12.0,12.0,12.0,16.0
VGZ,3.0,3.0,3.0,1.0
VG,17.0,20.0,11.0,13.0
VFS,5.0,6.0,5.0,3.0
VFC,16.0,27.0,10.0,15.0
VERX,43.0,55.0,30.0,24.0
VERI,5.0,6.0,2.0,3.0
VERA,63.0,100.0,26.0,24.0
VEL,21.0,23.0,20.0,18.0
VEEV,301.0,355.0,200.0,280.0
VECO,27.0,35.0,20.0,25.0
VCYT,40.0,50.0,28.0,31.0
VCTR,73.0,87.0,62.0,70.0
VCEL,60.0,67.0,51.0,33.0
VC,124.0,146.0,95.0,128.0
VBTX,33.0,39.0,28.0,34.0
VBNK,11.0,13.0,10.0,12.0
VALN,15.0,18.0,13.0,9.0
VALE,11.0,13.0,10.0,10.0
VAL,47.0,54.0,39.0,52.0
VAC,90.0,127.0,57.0,79.0
V,385.0,425.0,322.0,343.0
UWMC,5.0,6.0,4.0,6.0
UVSP,29.0,31.0,27.0,31.0
UUUU,8.0,12.0,5.0,12.0
UTZ,17.0,20.0,15.0,12.0
UTL,55.0,55.0,55.0,46.0
UTI,35.0,40.0,31.0,28.0
UTHR,438.0,575.0,302.0,404.0
USPH,110.0,115.0,103.0,81.0
USNA,36.0,36.0,36.0,30.0
USGO,26.0,26.0,26.0,9.0
USFD,81.0,96.0,12.0,79.0
USCB,22.0,23.0,21.0,17.0
USAU,14.0,19.0,10.0,15.0
USAS,3.0,3.0,3.0,2.0
USAR,16.0,17.0,15.0,14.0
USAC,25.0,27.0,23.0,23.0
UROY,4.0,4.0,3.0,3.0
URI,842.0,1.0,571.0,959.0
URGN,32.0,47.0,16.0,19.0
URG,2.0,3.0,2.0,1.0
URBN,81.0,93.0,70.0,71.0
UPXI,15.0,16.0,15.0,5.0
UPWK,18.0,24.0,15.0,16.0
UPST,78.0,108.0,47.0,62.0
UPS,112.0,150.0,75.0,84.0
UPBD,34.0,38.0,30.0,25.0
UPB,56.0,75.0,38.0,17.0
UNTY,56.0,63.0,50.0,53.0
UNP,258.0,295.0,200.0,215.0
UNM,91.0,108.0,63.0,75.0
UNIT,6.0,8.0,5.0,7.0
UNH,355.0,675.0,198.0,353.0
UNFI,28.0,36.0,24.0,29.0
UNF,179.0,197.0,152.0,176.0
UMH,20.0,20.0,20.0,15.0
UMC,7.0,7.0,7.0,6.0
UMBF,133.0,150.0,105.0,121.0
UMAC,17.0,20.0,15.0,10.0
ULTA,543.0,680.0,330.0,521.0
ULS,70.0,77.0,63.0,68.0
ULH,29.0,29.0,29.0,25.0
ULCC,5.0,10.0,3.0,5.0
ULBI,14.0,14.0,14.0,6.0
UL,73.0,73.0,73.0,63.0
