Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,36.0,40.0,29.0,29.0
ZVRA,22.0,25.0,18.0,6.0
ZVIA,2.0,3.0,1.0,2.0
ZUMZ,22.0,25.0,19.0,13.0
ZTS,215.0,244.0,180.0,146.0
ZTO,22.0,26.0,20.0,17.0
ZSPC,15.0,20.0,10.0,9.0
ZS,234.0,260.0,180.0,195.0
ZNTL,8.0,20.0,2.0,1.0
ZM,89.0,115.0,75.0,69.0
ZLAB,47.0,55.0,36.0,24.0
ZKH,4.0,4.0,4.0,2.0
ZK,32.0,35.0,26.0,20.0
ZION,61.0,71.0,49.0,42.0
ZIMV,19.0,23.0,16.0,9.0
ZIM,13.0,18.0,9.0,12.0
ZI,11.0,18.0,7.0,7.0
ZH,4.0,4.0,4.0,3.0
ZGN,8.0,10.0,7.0,6.0
ZG,82.0,100.0,47.0,60.0
ZETA,36.0,45.0,18.0,11.0
ZD,65.0,95.0,52.0,32.0
ZBRA,359.0,430.0,232.0,223.0
ZBIO,40.0,45.0,35.0,6.0
ZBH,124.0,150.0,107.0,102.0
Z,81.0,100.0,61.0,61.0
YY,35.0,35.0,35.0,39.0
YUMC,48.0,60.0,37.0,44.0
YUM,152.0,174.0,135.0,145.0
YSG,3.0,3.0,3.0,3.0
YPF,42.0,59.0,25.0,27.0
YMM,16.0,18.0,13.0,10.0
YMAB,18.0,26.0,7.0,4.0
YETI,44.0,55.0,34.0,29.0
YELP,37.0,48.0,30.0,34.0
XYZ,91.0,115.0,52.0,53.0
XYL,149.0,165.0,125.0,107.0
XRAY,23.0,32.0,18.0,12.0
XPRO,18.0,29.0,12.0,7.0
XPOF,15.0,20.0,9.0,7.0
XPEV,22.0,31.0,12.0,17.0
XPEL,49.0,58.0,40.0,26.0
XOM,128.0,144.0,105.0,99.0
XNCR,34.0,40.0,28.0,7.0
XMTR,36.0,48.0,20.0,20.0
XIFR,18.0,30.0,7.0,8.0
XHR,14.0,17.0,10.0,9.0
XERS,6.0,8.0,4.0,3.0
XENE,57.0,67.0,49.0,30.0
XEL,73.0,80.0,59.0,68.0
WYNN,119.0,138.0,103.0,72.0
WY,34.0,38.0,31.0,25.0
WWW,20.0,26.0,16.0,11.0
WWD,193.0,232.0,160.0,166.0
WULF,7.0,11.0,4.0,2.0
WU,12.0,15.0,9.0,9.0
WTW,346.0,400.0,272.0,316.0
WTS,220.0,240.0,199.0,189.0
WTRG,43.0,46.0,41.0,38.0
WTI,7.0,7.0,7.0,1.0
WTFC,132.0,157.0,100.0,97.0
WTBA,23.0,23.0,23.0,18.0
WT,12.0,15.0,9.0,7.0
WST,332.0,400.0,250.0,203.0
WSR,16.0,16.0,16.0,12.0
WSO,486.0,560.0,425.0,498.0
WSM,178.0,224.0,131.0,148.0
WSFS,64.0,68.0,55.0,46.0
WSC,42.0,54.0,32.0,24.0
WSBC,39.0,45.0,35.0,27.0
WS,34.0,34.0,34.0,23.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,121.0
WRBY,23.0,32.0,16.0,15.0
WPC,63.0,68.0,60.0,56.0
WOR,48.0,54.0,44.0,46.0
WOOF,4.0,5.0,2.0,3.0
WOLF,13.0,25.0,6.0,2.0
WNS,62.0,75.0,51.0,64.0
WNEB,8.0,8.0,8.0,7.0
WNC,14.0,14.0,14.0,10.0
WMS,153.0,190.0,130.0,102.0
WMB,56.0,70.0,34.0,55.0
WM,236.0,260.0,216.0,226.0
WLK,131.0,174.0,105.0,86.0
WLDN,51.0,56.0,47.0,38.0
WKC,29.0,32.0,27.0,23.0
WK,115.0,135.0,95.0,66.0
WIX,242.0,300.0,176.0,155.0
WING,348.0,461.0,270.0,240.0
WHR,106.0,138.0,74.0,80.0
WHF,10.0,12.0,9.0,8.0
