Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZWS,36.0,40.0,29.0,33.0
ZVRA,22.0,25.0,18.0,7.0
ZVIA,2.0,3.0,1.0,2.0
ZTO,23.0,26.0,21.0,19.0
ZSPC,15.0,20.0,10.0,9.0
ZS,236.0,260.0,195.0,219.0
ZNTL,8.0,20.0,2.0,1.0
ZKH,4.0,4.0,4.0,2.0
ZK,32.0,35.0,26.0,22.0
ZION,58.0,71.0,47.0,44.0
ZIMV,19.0,23.0,16.0,9.0
ZIM,13.0,18.0,9.0,14.0
ZI,11.0,18.0,7.0,8.0
ZH,4.0,4.0,4.0,3.0
ZG,79.0,100.0,47.0,64.0
ZEUS,43.0,43.0,43.0,31.0
ZETA,32.0,45.0,15.0,13.0
ZD,58.0,95.0,33.0,30.0
ZBRA,343.0,425.0,232.0,243.0
ZBIO,40.0,45.0,35.0,9.0
ZBH,124.0,150.0,107.0,101.0
Z,81.0,100.0,61.0,65.0
YUMC,48.0,60.0,37.0,46.0
YUM,153.0,185.0,135.0,147.0
YSG,3.0,3.0,3.0,4.0
YPF,40.0,59.0,25.0,31.0
YOU,34.0,45.0,26.0,25.0
YMM,14.0,18.0,10.0,11.0
YMAB,17.0,26.0,3.0,4.0
YEXT,9.0,10.0,7.0,6.0
YETI,42.0,55.0,29.0,28.0
YELP,36.0,48.0,30.0,35.0
XYZ,89.0,115.0,52.0,58.0
XYL,147.0,165.0,125.0,115.0
XRAY,22.0,32.0,14.0,13.0
XPRO,18.0,29.0,12.0,8.0
XPOF,15.0,20.0,9.0,8.0
XPO,139.0,171.0,108.0,97.0
XPEV,22.0,31.0,12.0,19.0
XOM,126.0,144.0,105.0,108.0
XNCR,33.0,40.0,28.0,10.0
XMTR,34.0,48.0,20.0,26.0
XIFR,18.0,30.0,6.0,8.0
XHR,13.0,17.0,9.0,10.0
XGN,7.0,8.0,7.0,6.0
XEL,74.0,80.0,66.0,69.0
X,39.0,45.0,35.0,43.0
WYNN,118.0,138.0,99.0,82.0
WY,33.0,38.0,30.0,25.0
WWW,18.0,23.0,15.0,12.0
WWD,193.0,232.0,160.0,181.0
WVE,22.0,36.0,15.0,6.0
WULF,7.0,11.0,4.0,3.0
WU,10.0,13.0,7.0,10.0
WTW,348.0,400.0,272.0,303.0
WTTR,16.0,18.0,14.0,8.0
WTS,222.0,240.0,199.0,206.0
WTRG,43.0,46.0,41.0,40.0
WTFC,133.0,157.0,115.0,112.0
WT,12.0,15.0,8.0,8.0
WST,332.0,400.0,250.0,216.0
WSR,16.0,16.0,16.0,13.0
WSM,179.0,224.0,131.0,152.0
WSFS,62.0,68.0,55.0,52.0
WSC,40.0,54.0,32.0,24.0
WSBC,39.0,45.0,35.0,29.0
WS,34.0,34.0,34.0,25.0
WRN,4.0,4.0,4.0,1.0
WRLD,10.0,10.0,10.0,137.0
WRBY,22.0,32.0,18.0,15.0
WRB,68.0,80.0,60.0,70.0
WOW,7.0,7.0,7.0,4.0
WOR,48.0,54.0,44.0,49.0
WOOF,4.0,5.0,2.0,3.0
WOLF,13.0,25.0,6.0,4.0
WNEB,8.0,8.0,8.0,9.0
WNC,14.0,14.0,14.0,10.0
WMT,103.0,120.0,81.0,95.0
WMS,153.0,190.0,130.0,112.0
WMG,35.0,44.0,23.0,29.0
WMB,57.0,70.0,43.0,59.0
WM,239.0,265.0,216.0,228.0
WLK,122.0,170.0,75.0,93.0
WLDN,51.0,56.0,47.0,39.0
WKC,29.0,32.0,26.0,24.0
WK,112.0,135.0,95.0,73.0
WING,332.0,461.0,242.0,224.0
WINA,445.0,445.0,445.0,364.0
WHR,101.0,138.0,74.0,77.0
WHF,10.0,12.0,9.0,9.0
WHD,53.0,61.0,48.0,38.0
WGS,72.0,118.0,21.0,112.0
WGO,51.0,75.0,38.0,32.0
WFRD,99.0,142.0,62.0,42.0
WFG,100.0,115.0,90.0,74.0
WEX,185.0,255.0,140.0,130.0
WEST,10.0,13.0,9.0,5.0
WES,38.0,41.0,35.0,38.0
WERN,34.0,52.0,27.0,28.0
WEN,17.0,29.0,14.0,12.0
WELL,156.0,242.0,107.0,149.0
WEAV,16.0,20.0,14.0,10.0
WDFC,301.0,322.0,280.0,223.0
WDC,73.0,100.0,40.0,40.0
WD,102.0,110.0,95.0,76.0
WCN,206.0,220.0,189.0,194.0
WCC,219.0,245.0,205.0,162.0
WBTN,16.0,27.0,9.0,9.0
WBS,62.0,76.0,51.0,47.0
WBD,12.0,18.0,7.0,8.0
WBA,10.0,15.0,7.0,10.0
WB,9.0,12.0,7.0,8.0
WAY,40.0,52.0,27.0,36.0
WAT,392.0,460.0,325.0,340.0
WASH,32.0,34.0,31.0,27.0
WALD,5.0,7.0,4.0,2.0
WAL,96.0,116.0,77.0,70.0
WAFD,30.0,32.0,29.0,28.0
WABC,52.0,55.0,50.0,48.0
WAB,211.0,226.0,194.0,183.0
VZLA,3.0,4.0,3.0,2.0
VZ,47.0,56.0,40.0,42.0
VYX,15.0,17.0,11.0,8.0
VYGR,13.0,30.0,5.0,3.0
VVX,62.0,80.0,51.0,50.0
VVV,43.0,49.0,38.0,34.0
VUZI,2.0,2.0,2.0,1.0
VTS,30.0,33.0,28.0,21.0
VTR,72.0,78.0,65.0,68.0
VTOL,50.0,50.0,50.0,29.0
VTLE,32.0,50.0,23.0,16.0
VTEX,8.0,11.0,6.0,5.0
VSTS,13.0,16.0,10.0,8.0
VSTM,13.0,20.0,8.0,6.0
VST,166.0,231.0,120.0,129.0
VSEC,118.0,135.0,100.0,114.0
VSCO,29.0,45.0,15.0,18.0
VSAT,14.0,19.0,10.0,9.0
VRTX,514.0,586.0,420.0,496.0
VRT,120.0,155.0,75.0,86.0
VRSN,267.0,285.0,250.0,276.0
VRSK,297.0,321.0,279.0,288.0
VRRM,26.0,29.0,23.0,21.0
VRNT,30.0,36.0,23.0,18.0
VRNS,56.0,70.0,45.0,42.0
VRNA,78.0,100.0,57.0,68.0
VRN,12.0,15.0,10.0,6.0
VREX,22.0,23.0,22.0,8.0
VRE,18.0,23.0,17.0,15.0
VRDN,35.0,61.0,20.0,13.0
VPG,28.0,28.0,28.0,22.0
VOYA,80.0,91.0,66.0,59.0
VNT,43.0,48.0,36.0,31.0
VNOM,57.0,72.0,48.0,42.0
VNO,38.0,48.0,28.0,36.0
VNET,9.0,20.0,5.0,5.0
VNDA,16.0,20.0,13.0,4.0
VMI,362.0,380.0,345.0,293.0
VMEO,7.0,10.0,5.0,5.0
VMC,293.0,325.0,258.0,245.0
VLY,10.0,12.0,8.0,8.0
VLTO,111.0,125.0,100.0,92.0
VLRS,11.0,14.0,6.0,3.0
VLO,149.0,177.0,118.0,114.0
VLN,4.0,4.0,4.0,2.0
VITL,44.0,52.0,39.0,33.0
VIST,67.0,72.0,64.0,47.0
VIRT,37.0,48.0,28.0,39.0
VIRC,17.0,17.0,17.0,9.0
VIR,33.0,110.0,14.0,6.0
VIPS,15.0,20.0,12.0,13.0
VINP,13.0,14.0,13.0,9.0
VIK,46.0,58.0,29.0,41.0
VICR,43.0,43.0,43.0,51.0
VICI,34.0,38.0,33.0,32.0
VIAV,12.0,16.0,8.0,10.0
VHI,20.0,20.0,20.0,16.0
VGZ,2.0,2.0,2.0,1.0
VG,17.0,23.0,11.0,8.0
VFS,5.0,6.0,5.0,3.0
VERX,50.0,61.0,31.0,39.0
VERV,25.0,39.0,15.0,5.0
VERI,5.0,6.0,3.0,2.0
VERA,64.0,107.0,38.0,23.0
VEON,60.0,60.0,60.0,45.0
VEL,21.0,23.0,20.0,17.0
VEEV,254.0,307.0,192.0,225.0
VECO,32.0,47.0,22.0,19.0
VCYT,42.0,51.0,28.0,31.0
VCTR,69.0,87.0,59.0,57.0
VCSA,4.0,5.0,3.0,5.0
VCEL,60.0,67.0,51.0,38.0
VC,100.0,126.0,74.0,80.0
VBTX,30.0,32.0,28.0,23.0
VBNK,14.0,22.0,10.0,11.0
VALN,16.0,17.0,15.0,6.0
VALE,12.0,15.0,9.0,9.0
VAL,50.0,90.0,34.0,32.0
VAC,94.0,140.0,48.0,55.0
V,358.0,410.0,292.0,337.0
UWMC,7.0,10.0,4.0,4.0
UVSP,29.0,31.0,27.0,29.0
UTZ,18.0,23.0,15.0,13.0
UTL,55.0,55.0,55.0,58.0
UTI,32.0,36.0,26.0,27.0
UTHR,390.0,600.0,302.0,297.0
USPH,109.0,115.0,98.0,71.0
USNA,36.0,36.0,36.0,27.0
USM,86.0,88.0,85.0,68.0
USGO,26.0,26.0,26.0,9.0
USFD,71.0,85.0,12.0,64.0
USCB,19.0,21.0,16.0,16.0
USB,50.0,60.0,42.0,40.0
USAU,11.0,13.0,10.0,10.0
UROY,4.0,4.0,3.0,1.0
URI,725.0,974.0,485.0,628.0
UPWK,18.0,24.0,15.0,13.0
UPS,126.0,153.0,82.0,96.0
UPBD,37.0,45.0,30.0,20.0
UPB,56.0,75.0,38.0,8.0
UNTY,52.0,55.0,50.0,41.0
UNP,257.0,295.0,200.0,212.0
UNM,88.0,108.0,63.0,79.0
UNIT,7.0,8.0,6.0,4.0
UNH,603.0,700.0,490.0,420.0
UNFI,27.0,33.0,21.0,25.0
UNF,180.0,197.0,152.0,178.0
UMH,21.0,22.0,20.0,17.0
UMC,7.0,7.0,7.0,6.0
UMBF,122.0,146.0,98.0,95.0
ULTA,427.0,526.0,310.0,386.0
ULS,51.0,62.0,40.0,57.0
ULH,44.0,44.0,44.0,22.0
ULCC,6.0,10.0,3.0,3.0
