Ticker,AverageTarget,MaxTarget,LowTarget,CurrentPrice
ZVRA,24.0,29.0,18.0,11.0
ZVIA,4.0,6.0,2.0,2.0
ZURA,11.0,16.0,2.0,3.0
ZUMZ,18.0,18.0,18.0,20.0
ZTS,196.0,244.0,155.0,142.0
ZS,307.0,385.0,207.0,302.0
ZNTL,5.0,10.0,2.0,1.0
ZM,91.0,115.0,69.0,79.0
ZLAB,56.0,75.0,36.0,29.0
ZK,34.0,38.0,31.0,29.0
ZION,61.0,71.0,52.0,54.0
ZIM,14.0,20.0,10.0,13.0
ZH,4.0,4.0,4.0,4.0
ZGN,10.0,12.0,7.0,9.0
ZG,86.0,105.0,66.0,69.0
ZEUS,38.0,38.0,38.0,27.0
ZETA,29.0,45.0,18.0,18.0
ZEPP,60.0,60.0,60.0,54.0
ZENA,9.0,9.0,9.0,6.0
ZD,38.0,45.0,33.0,36.0
ZBIO,38.0,45.0,30.0,26.0
ZBH,111.0,135.0,95.0,99.0
Z,90.0,105.0,75.0,73.0
YUMC,60.0,60.0,60.0,44.0
YUM,161.0,200.0,140.0,144.0
YTRA,3.0,3.0,3.0,1.0
YPF,46.0,59.0,33.0,26.0
YOU,34.0,45.0,25.0,31.0
YMM,15.0,18.0,10.0,12.0
YEXT,9.0,10.0,8.0,8.0
YETI,38.0,55.0,29.0,34.0
YELP,35.0,45.0,30.0,33.0
XYZ,80.0,100.0,50.0,76.0
XYL,154.0,175.0,130.0,145.0
XTNT,1.0,1.0,1.0,0.0
XRX,6.0,8.0,4.0,3.0
XRAY,18.0,24.0,13.0,12.0
XPRO,12.0,15.0,11.0,12.0
XPOF,12.0,17.0,9.0,7.0
XPO,143.0,167.0,83.0,128.0
XPEV,23.0,31.0,16.0,21.0
XOMA,69.0,104.0,35.0,37.0
XOM,126.0,145.0,105.0,111.0
XNCR,24.0,40.0,6.0,14.0
XMTR,40.0,50.0,30.0,48.0
XHR,13.0,16.0,9.0,13.0
XGN,12.0,15.0,10.0,11.0
XERS,7.0,10.0,4.0,9.0
XENE,53.0,67.0,43.0,41.0
WYNN,127.0,150.0,100.0,118.0
WYFI,34.0,51.0,25.0,36.0
WWR,2.0,2.0,2.0,2.0
WWD,268.0,300.0,193.0,251.0
WULF,11.0,15.0,4.0,15.0
WU,8.0,10.0,7.0,8.0
WTW,369.0,400.0,305.0,339.0
WTTR,15.0,16.0,14.0,11.0
WTS,253.0,300.0,217.0,277.0
WTRG,45.0,47.0,41.0,40.0
WTFC,149.0,175.0,115.0,128.0
WSR,15.0,16.0,14.0,11.0
WSO,462.0,540.0,400.0,360.0
WSM,198.0,230.0,166.0,190.0
WSFS,66.0,70.0,64.0,53.0
WSC,32.0,38.0,22.0,22.0
WSBC,39.0,45.0,36.0,32.0
WS,36.0,36.0,36.0,30.0
WRN,4.0,4.0,4.0,2.0
WRLD,10.0,10.0,10.0,179.0
WRBY,24.0,31.0,18.0,22.0
WRB,73.0,87.0,60.0,76.0
WPM,114.0,160.0,75.0,110.0
WPC,67.0,72.0,64.0,68.0
WOW,5.0,6.0,5.0,5.0
WOR,62.0,73.0,50.0,57.0
WOOF,3.0,4.0,2.0,3.0
WOLF,9.0,20.0,3.0,32.0
WNS,67.0,76.0,53.0,76.0
WNEB,11.0,11.0,11.0,11.0
WNC,9.0,9.0,9.0,8.0
WMT,112.0,129.0,91.0,109.0
WMS,152.0,167.0,133.0,141.0
WM,254.0,277.0,229.0,213.0
WLK,91.0,100.0,78.0,77.0
WLAC,15.0,15.0,15.0,14.0
WKEY,10.0,11.0,10.0,9.0
WKC,28.0,33.0,26.0,25.0
WK,99.0,110.0,92.0,86.0
WIX,215.0,255.0,166.0,135.0
WING,371.0,440.0,270.0,250.0
WHR,89.0,145.0,63.0,73.0
WHF,9.0,12.0,6.0,6.0
WHD,51.0,53.0,50.0,35.0
WH,106.0,116.0,99.0,77.0
WGS,104.0,140.0,80.0,116.0
WGO,40.0,75.0,30.0,30.0
WFRD,94.0,142.0,70.0,63.0
WFG,96.0,115.0,70.0,68.0
WFC,89.0,100.0,73.0,86.0
WEX,173.0,210.0,135.0,149.0
WEST,10.0,10.0,10.0,4.0
WES,39.0,46.0,37.0,37.0
WERN,27.0,40.0,22.0,26.0
WEN,12.0,17.0,7.0,8.0
WELL,180.0,242.0,147.0,172.0
WEC,113.0,131.0,98.0,117.0
WEAV,15.0,18.0,13.0,6.0
WDH,2.0,2.0,2.0,1.0
WDFC,290.0,300.0,280.0,190.0
WDC,98.0,150.0,53.0,120.0
WDAY,287.0,345.0,235.0,234.0
WD,94.0,97.0,90.0,84.0
WCN,211.0,230.0,192.0,169.0
WCC,237.0,258.0,200.0,218.0
WBX,16.0,40.0,6.0,7.0
WBTN,17.0,25.0,11.0,18.0
WBS,68.0,78.0,58.0,58.0
WBD,16.0,24.0,9.0,18.0
WB,14.0,14.0,14.0,11.0
WAY,45.0,52.0,34.0,36.0
WAT,377.0,465.0,315.0,332.0
WASH,28.0,31.0,27.0,26.0
WALD,4.0,7.0,3.0,2.0
WAL,103.0,118.0,90.0,78.0
WAFD,32.0,33.0,31.0,28.0
WABC,52.0,54.0,50.0,46.0
WAB,224.0,240.0,201.0,197.0
W,73.0,105.0,25.0,81.0
VZLA,7.0,9.0,6.0,6.0
VZ,47.0,56.0,40.0,40.0
